PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
Greg Foster,2000-01-08,31-097,SEA,HOME,LAL,L (-10),0,4:52,.000,.000,0.0,27.4,10.8,26.7,0.0,0.0,0.0,8.4,63,123,-0.9,-15.2
Greg Foster,2000-01-09,31-098,SEA,AWAY,GSW,W (+5),0,5:45,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0,104,-1.1,-16.5
Greg Foster,2000-01-11,31-100,SEA,HOME,PHO,W (+13),0,26:51,.460,.400,9.6,16.2,13.2,17.8,0.0,0.0,8.4,21.6,111,106,7.5,-2.3
Greg Foster,2000-01-12,31-101,SEA,AWAY,DEN,W (+10),0,14:13,.000,.000,0.0,7.6,4.5,9.8,3.8,0.0,0.0,7.0,35,100,-0.2,-6.8
Greg Foster,2000-01-14,31-103,SEA,HOME,SAS,W (+6),0,17:28,.429,.429,0.0,0.0,0.0,0.0,0.0,0.0,12.5,22.5,73,109,0.5,-12.8
Greg Foster,2000-01-17,31-106,SEA,AWAY,LAL,W (+1),0,2:43,.000,.000,0.0,71.1,39.0,0.0,0.0,0.0,0.0,15.7,0,69,-0.9,-23.1
Greg Foster,2000-01-23,31-112,SEA,AWAY,TOR,L (-17),0,2:37,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0,118,-0.7,-21.5
Greg Foster,2000-01-26,31-115,SEA,HOME,NJN,W (+3),0,6:34,.500,.500,0.0,16.3,8.3,27.6,0.0,0.0,33.3,21.1,82,106,1.0,-3.4
Greg Foster,2000-01-29,31-118,SEA,HOME,MIL,L (-2),1,13:43,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,68,118,-0.5,-11.9
Greg Foster,2000-02-01,31-121,SEA,AWAY,UTA,W (+8),0,1:10,,,0.0,0.0,0.0,0.0,0.0,70.6,,0.0,0,71,0.7,39.5
Greg Foster,2000-02-04,31-124,SEA,HOME,PHO,W (+8),0,2:36,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-0.8,-19.9
Greg Foster,2000-02-15,31-135,SEA,HOME,WAS,W (+29),0,12:00,.500,.500,0.0,8.2,4.4,0.0,4.2,0.0,0.0,14.8,101,89,2.9,-1.4
Greg Foster,2000-02-18,31-138,SEA,AWAY,SAC,L (-33),0,10:04,.000,.000,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.6,24,125,-1.1,-11.4
Greg Foster,2000-02-19,31-139,SEA,HOME,BOS,W (+3),0,13:50,1.000,1.000,0.0,6.7,4.0,37.7,0.0,10.1,20.0,16.0,156,97,9.2,21.2
Greg Foster,2000-02-22,31-142,SEA,HOME,ORL,W (+36),0,5:14,.563,.500,0.0,33.7,20.0,37.2,0.0,0.0,0.0,35.1,135,84,4.3,6.3
Greg Foster,2000-02-25,31-145,SEA,HOME,ATL,L (-8),0,4:22,.347,.500,0.0,76.6,37.5,0.0,0.0,0.0,0.0,32.6,66,87,0.3,-15.5
Greg Foster,2000-03-02,31-151,SEA,AWAY,MIA,L (-18),0,7:03,.000,.000,14.3,22.9,17.6,0.0,0.0,0.0,0.0,14.0,32,133,-0.8,-21.3
Greg Foster,2000-03-04,31-153,SEA,AWAY,ATL,W (+12),0,16:43,.850,.800,0.0,19.3,9.5,20.4,0.0,4.2,25.4,21.8,126,91,7.9,7.9
Greg Foster,2000-03-05,31-154,SEA,AWAY,MIN,L (-5),0,18:22,1.000,1.000,0.0,9.5,4.0,0.0,0.0,4.1,0.0,8.3,200,110,5.3,4.2
Greg Foster,2000-03-07,31-156,SEA,HOME,DAL,W (+15),0,19:02,.510,.400,0.0,30.9,16.5,14.1,0.0,4.1,14.5,15.1,106,84,5.0,0.2
Greg Foster,2000-03-10,31-159,SEA,HOME,GSW,W (+14),0,19:34,.750,.750,0.0,21.8,10.9,0.0,2.5,0.0,0.0,8.6,148,87,5.8,1.9
Greg Foster,2000-03-12,31-161,SEA,HOME,TOR,L (-2),0,4:48,.000,.000,0.0,21.8,10.0,0.0,0.0,0.0,33.3,25.4,0,106,-2.5,-32.2
Greg Foster,2000-03-13,31-162,SEA,AWAY,VAN,W (+10),0,14:25,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,111,122,0.8,-9.7
Greg Foster,2000-03-16,31-165,SEA,HOME,VAN,W (+14),0,15:44,.333,.333,0.0,27.3,13.4,6.8,0.0,0.0,50.0,16.5,41,113,-3.1,-21.4
Greg Foster,2000-03-18,31-167,SEA,HOME,POR,L (-1),0,3:41,.000,.000,0.0,0.0,0.0,31.6,0.0,0.0,0.0,24.0,30,117,-0.7,-16.1
Greg Foster,2000-03-21,31-170,SEA,HOME,DET,L (-10),0,9:00,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0,121,-1.8,-18.3
Greg Foster,2000-03-24,31-173,SEA,HOME,UTA,L (-3),0,13:12,.000,.000,0.0,17.2,9.5,22.4,0.0,0.0,0.0,7.5,57,109,-0.2,-5.2
Greg Foster,2000-03-27,31-176,SEA,HOME,SAS,L (-8),1,40:45,.500,.500,7.3,8.6,7.9,16.2,0.0,3.2,7.7,14.4,112,108,11.0,2.3
Greg Foster,2000-03-29,31-178,SEA,HOME,NYK,L (-15),0,4:15,.000,.000,0.0,0.0,0.0,35.3,0.0,0.0,0.0,11.5,49,134,-0.4,-13.5
Greg Foster,2000-03-31,31-180,SEA,HOME,SAC,W (+15),0,13:39,.500,.500,8.2,8.2,8.2,16.3,3.3,0.0,20.0,14.6,101,105,3.6,-0.8
Greg Foster,2000-04-02,31-182,SEA,AWAY,POR,L (-13),0,3:51,.000,.000,0.0,0.0,0.0,0.0,0.0,18.8,0.0,33.5,0,102,-2.2,-28.8
Greg Foster,2000-04-04,31-184,SEA,HOME,DEN,W (+13),0,7:11,.333,.333,0.0,0.0,0.0,20.1,7.4,0.0,0.0,19.0,88,91,0.8,-4.5
Greg Foster,2000-04-10,31-190,SEA,AWAY,LAL,L (-3),0,5:38,,,0.0,17.3,8.4,0.0,0.0,0.0,,0.0,0,108,-0.1,-8.1
Greg Foster,2000-04-12,31-192,SEA,HOME,MIN,W (+27),0,2:42,.200,.200,0.0,30.2,16.0,0.0,0.0,0.0,0.0,72.5,48,84,-0.8,-45.8
Greg Foster,2000-04-14,31-194,SEA,AWAY,DAL,L (-14),0,6:24,.000,.000,0.0,18.2,8.2,0.0,8.3,0.0,25.0,27.3,0,105,-1.8,-22.1
