PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
Sonny Weems,2010-02-07,23-214,TOR,HOME,SAC,W (+11),0,11:32,.500,.500,0.0,8.7,4.9,0.0,8.8,5.9,0.0,15.5,102,95,5.0,8.6
Sonny Weems,2010-02-10,23-217,TOR,HOME,PHI,W (+11),1,29:56,.612,.591,0.0,11.7,5.5,0.0,1.6,0.0,8.0,17.9,110,98,9.2,-0.2
Sonny Weems,2010-02-17,23-224,TOR,HOME,MEM,L (-7),0,27:26,.714,.714,0.0,9.7,4.3,19.1,0.0,0.0,0.0,12.6,146,117,8.6,2.0
Sonny Weems,2010-02-19,23-226,TOR,AWAY,NJN,W (+17),0,4:58,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.7,0,103,-2.1,-29.4
Sonny Weems,2010-02-20,23-227,TOR,HOME,WAS,W (+5),0,11:16,.694,.500,0.0,10.7,5.9,0.0,0.0,0.0,25.8,16.5,111,124,2.3,-7.5
Sonny Weems,2010-02-24,23-231,TOR,HOME,POR,L (-14),0,12:31,.387,.333,0.0,9.4,4.9,0.0,0.0,5.5,34.0,22.7,52,114,-0.5,-12.3
Sonny Weems,2010-02-26,23-233,TOR,HOME,CLE,L (-8),0,15:53,.698,.714,0.0,10.4,4.6,11.8,0.0,0.0,0.0,23.1,143,134,8.7,7.2
Sonny Weems,2010-02-28,23-235,TOR,AWAY,OKC,L (-20),0,26:29,.549,.455,0.0,0.0,0.0,0.0,0.0,2.6,13.6,23.1,103,122,5.0,-6.3
Sonny Weems,2010-03-01,23-236,TOR,AWAY,HOU,L (-24),0,22:48,.500,.500,0.0,5.7,2.7,0.0,2.1,0.0,11.1,18.0,84,120,3.9,-6.7
Sonny Weems,2010-03-05,23-240,TOR,HOME,NYK,W (+6),0,28:28,.592,.563,7.5,31.9,18.5,10.9,1.8,2.6,0.0,27.4,131,100,19.0,10.4
Sonny Weems,2010-03-07,23-242,TOR,HOME,PHI,L (-13),1,25:01,.714,.714,0.0,16.4,8.0,5.7,0.0,0.0,30.0,18.4,95,129,4.1,-10.1
Sonny Weems,2010-03-09,23-244,TOR,AWAY,LAL,L (-2),0,16:26,.600,.600,0.0,6.5,3.5,21.4,0.0,0.0,0.0,13.6,135,123,4.2,-0.4
Sonny Weems,2010-03-10,23-245,TOR,AWAY,SAC,L (-23),0,15:40,.667,.667,6.8,7.7,7.2,20.5,3.3,0.0,25.0,12.0,116,118,4.7,2.7
Sonny Weems,2010-03-13,23-248,TOR,AWAY,GSW,L (-12),0,21:52,.500,.500,14.2,8.8,10.8,6.9,0.0,0.0,16.7,25.5,93,136,4.5,-13.4
Sonny Weems,2010-03-14,23-249,TOR,AWAY,POR,L (-11),0,21:36,.333,.333,7.4,25.3,18.0,6.0,0.0,0.0,0.0,7.4,107,129,2.0,-5.7
Sonny Weems,2010-03-17,23-252,TOR,HOME,ATL,W (+1),0,19:46,.571,.571,0.0,11.8,5.5,7.8,0.0,0.0,0.0,15.9,120,117,5.6,-2.2
Sonny Weems,2010-03-19,23-254,TOR,HOME,OKC,L (-26),0,29:51,.500,.500,0.0,9.5,5.4,18.9,1.7,0.0,20.0,15.5,85,122,4.4,-3.9
Sonny Weems,2010-03-20,23-255,TOR,AWAY,NJN,W (+10),0,21:25,.750,.750,6.1,4.3,5.0,0.0,0.0,0.0,0.0,8.8,160,110,4.6,-1.9
Sonny Weems,2010-03-22,23-257,TOR,AWAY,MIN,W (+6),0,21:39,.732,.750,0.0,17.5,8.6,24.0,0.0,0.0,10.1,20.4,134,112,11.4,6.7
Sonny Weems,2010-03-24,23-259,TOR,HOME,UTA,L (-26),0,19:30,.387,.333,5.1,29.3,16.4,17.5,0.0,7.3,20.5,22.7,75,114,4.8,-1.6
Sonny Weems,2010-03-26,23-261,TOR,HOME,DEN,L (-1),1,26:36,.717,.625,3.9,14.4,9.4,11.7,3.8,0.0,17.0,19.3,127,98,12.5,6.7
Sonny Weems,2010-03-28,23-263,TOR,AWAY,MIA,L (-3),1,19:54,.500,.500,8.0,8.3,8.2,0.0,2.8,0.0,14.3,18.0,90,112,3.2,-6.1
Sonny Weems,2010-03-29,23-264,TOR,AWAY,CHA,W (+2),1,17:05,.510,.600,0.0,17.6,8.1,8.9,0.0,0.0,0.0,16.6,108,120,3.8,-3.7
Sonny Weems,2010-03-31,23-266,TOR,HOME,LAC,W (+22),1,30:46,1.063,1.063,5.0,12.7,9.8,18.1,1.7,2.5,27.3,17.9,147,103,17.2,9.7
Sonny Weems,2010-04-03,23-269,TOR,AWAY,PHI,W (+5),1,25:21,.818,.818,6.5,22.6,15.2,16.0,2.1,3.5,0.0,20.2,170,118,18.5,12.6
Sonny Weems,2010-04-04,23-270,TOR,HOME,GSW,L (-1),1,32:54,.182,.182,2.9,13.0,7.7,8.8,4.4,2.4,8.3,14.4,54,106,1.9,-6.3
Sonny Weems,2010-04-06,23-272,TOR,AWAY,CLE,L (-12),1,32:43,.500,.500,0.0,18.9,7.7,23.2,1.6,0.0,9.1,16.0,104,119,9.3,-1.0
Sonny Weems,2010-04-07,23-273,TOR,HOME,BOS,L (-11),1,35:33,.691,.615,3.6,17.4,9.9,12.6,1.5,2.5,6.2,21.0,141,128,18.2,4.7
Sonny Weems,2010-04-09,23-275,TOR,AWAY,ATL,L (-6),1,28:04,.520,.500,4.0,7.1,5.6,0.0,0.0,0.0,10.4,30.7,98,124,7.7,-5.7
Sonny Weems,2010-04-11,23-277,TOR,HOME,CHI,L (-16),1,37:19,.409,.409,5.3,9.4,7.1,10.1,2.7,1.8,0.0,27.1,89,109,11.8,-0.2
Sonny Weems,2010-04-12,23-278,TOR,AWAY,DET,W (+14),1,40:13,.429,.429,0.0,17.5,10.5,8.6,1.4,1.9,12.5,10.2,90,107,6.1,-3.5
Sonny Weems,2010-04-14,23-280,TOR,HOME,NYK,W (+18),1,33:19,.750,.750,0.0,15.3,10.1,14.8,4.5,0.0,14.3,19.8,131,112,16.9,2.8
Sonny Weems,2010-10-27,24-111,TOR,HOME,NYK,L (-5),0,19:36,.436,.333,0.0,0.0,0.0,15.7,0.0,3.8,12.7,16.7,90,108,3.3,-3.3
Sonny Weems,2010-10-29,24-113,TOR,HOME,CLE,W (+20),0,20:39,.597,.550,0.0,15.8,8.8,17.0,2.5,0.0,26.9,31.8,91,87,6.5,-3.7
Sonny Weems,2010-11-01,24-116,TOR,AWAY,SAC,L (-3),0,18:12,.300,.300,6.4,12.9,9.6,17.0,2.9,0.0,0.0,23.6,94,119,3.1,-7.7
Sonny Weems,2010-11-03,24-118,TOR,AWAY,UTA,L (-17),0,27:17,.661,.538,4.6,5.3,5.0,7.4,3.5,0.0,5.4,28.5,137,124,17.8,5.4
Sonny Weems,2010-11-05,24-120,TOR,AWAY,LAL,L (-5),0,5:48,.460,.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,114,123,2.3,-5.2
Sonny Weems,2010-11-08,24-123,TOR,HOME,GSW,L (-7),0,23:05,.607,.556,5.0,32.5,16.9,15.1,4.4,0.0,16.8,22.3,110,107,10.5,2.9
Sonny Weems,2010-11-10,24-125,TOR,HOME,CHA,L (-5),0,37:00,.704,.667,6.2,0.0,3.5,9.7,1.4,0.0,6.6,18.1,141,117,16.8,5.3
Sonny Weems,2010-11-12,24-127,TOR,AWAY,ORL,W (+4),1,31:56,.709,.722,0.0,4.4,2.1,14.6,3.2,0.0,16.8,16.4,123,113,11.7,4.0
Sonny Weems,2010-11-13,24-128,TOR,AWAY,MIA,L (-9),1,34:25,.705,.688,3.5,6.6,5.1,23.2,0.0,0.0,22.0,18.0,123,125,10.8,1.4
Sonny Weems,2010-11-16,24-131,TOR,AWAY,WAS,L (-15),1,29:49,.615,.615,3.2,10.1,5.8,13.6,0.0,0.0,0.0,18.9,133,123,12.0,3.2
Sonny Weems,2010-11-17,24-132,TOR,AWAY,PHI,W (+8),1,41:43,.606,.583,0.0,8.5,5.0,10.2,0.0,0.0,12.7,27.5,104,98,14.8,-0.4
Sonny Weems,2010-11-19,24-134,TOR,HOME,HOU,W (+10),1,22:14,.597,.550,5.3,10.8,8.0,14.3,4.5,0.0,15.5,25.0,110,97,8.7,3.7
Sonny Weems,2010-11-21,24-136,TOR,HOME,BOS,W (+1),1,35:36,.400,.400,6.7,10.9,8.8,5.8,0.0,0.0,9.1,28.8,83,113,5.0,-9.1
Sonny Weems,2010-11-24,24-139,TOR,HOME,PHI,W (+16),1,35:10,.450,.375,0.0,0.0,0.0,8.1,3.0,0.0,18.4,14.4,85,104,5.0,-5.7
Sonny Weems,2010-11-26,24-141,TOR,AWAY,BOS,L (-9),1,18:10,.000,.000,6.0,7.5,6.7,7.1,2.9,0.0,0.0,21.3,18,119,-3.6,-19.4
Sonny Weems,2010-11-28,24-143,TOR,HOME,ATL,L (-18),1,26:29,.400,.400,4.0,9.1,6.4,31.9,0.0,0.0,9.1,20.1,88,113,4.9,-3.1
Sonny Weems,2010-12-01,24-146,TOR,HOME,WAS,W (+19),1,27:57,.615,.583,0.0,18.3,10.5,13.2,0.0,0.0,12.0,25.8,122,114,12.4,-3.5
Sonny Weems,2010-12-03,24-148,TOR,HOME,OKC,W (+12),1,23:50,.479,.500,0.0,14.4,7.9,23.1,0.0,0.0,32.4,28.9,73,109,2.5,-11.7
Sonny Weems,2010-12-05,24-150,TOR,HOME,NYK,L (-17),1,23:37,.250,.250,4.4,9.5,6.9,17.0,0.0,0.0,27.3,20.0,60,131,-1.2,-16.3
Sonny Weems,2010-12-06,24-151,TOR,AWAY,IND,L (-24),1,19:29,.368,.300,8.8,20.5,13.4,7.1,4.8,0.0,15.5,25.5,79,114,4.8,-3.7
Sonny Weems,2010-12-08,24-153,TOR,AWAY,NYK,L (-3),1,33:10,.457,.286,3.3,12.6,8.0,3.8,1.5,0.0,10.2,12.9,96,113,5.7,-5.9
Sonny Weems,2010-12-10,24-155,TOR,HOME,DEN,L (-7),1,37:52,.618,.618,5.9,21.9,12.3,15.2,2.6,0.0,5.6,20.5,133,123,19.0,3.4
Sonny Weems,2010-12-11,24-156,TOR,AWAY,DET,W (+4),1,19:35,.333,.333,0.0,0.0,0.0,5.9,0.0,0.0,25.0,9.7,64,132,0.0,-12.0
Sonny Weems,2010-12-14,24-159,TOR,AWAY,CHA,L (-6),1,36:19,.346,.346,0.0,15.5,6.1,8.6,4.3,0.0,7.1,15.9,83,102,4.5,-4.7
Sonny Weems,2010-12-15,24-160,TOR,HOME,CHI,L (-17),1,30:07,.322,.300,0.0,8.4,3.8,24.0,1.8,0.0,26.9,23.0,63,125,1.5,-10.8
Sonny Weems,2010-12-17,24-162,TOR,HOME,NJN,W (+6),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2010-12-19,24-164,TOR,HOME,LAL,L (-10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2010-12-22,24-167,TOR,HOME,DET,L (-22),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2010-12-27,24-172,TOR,AWAY,MEM,L (-11),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2010-12-28,24-173,TOR,AWAY,DAL,W (+8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2010-12-31,24-176,TOR,AWAY,HOU,L (-9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2011-01-02,24-178,TOR,HOME,BOS,L (-14),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2011-01-05,24-181,TOR,AWAY,CLE,W (+15),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Sonny Weems,2011-01-07,24-183,TOR,AWAY,BOS,L (-20),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Sonny Weems,2011-01-09,24-185,TOR,HOME,SAC,W (+6),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Sonny Weems,2011-01-24,24-200,TOR,HOME,MEM,L (-2),0,8:22,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,16.3,0,121,-2.4,-24.3
Sonny Weems,2011-01-26,24-202,TOR,HOME,PHI,L (-13),0,14:10,.429,.429,19.4,16.5,17.8,0.0,3.8,0.0,12.5,27.2,89,117,4.3,-4.8
Sonny Weems,2011-01-28,24-204,TOR,HOME,MIL,L (-6),0,42:39,.360,.308,2.7,7.3,4.7,19.6,0.0,0.0,6.7,15.9,92,122,5.8,-7.0
Sonny Weems,2011-01-29,24-205,TOR,AWAY,MIN,L (-16),1,27:46,.415,.375,2.7,21.1,9.8,6.0,0.0,0.0,19.2,14.4,75,107,1.9,-10.6
Sonny Weems,2011-01-31,24-207,TOR,AWAY,IND,L (-11),1,30:24,.462,.462,0.0,11.6,5.0,11.1,0.0,0.0,27.8,24.2,69,110,2.2,-10.0
Sonny Weems,2011-02-02,24-209,TOR,AWAY,ATL,L (-13),1,35:48,.392,.357,0.0,26.0,10.6,14.7,0.0,0.0,6.1,22.7,84,120,5.9,-7.9
Sonny Weems,2011-02-04,24-211,TOR,HOME,MIN,W (+11),1,32:31,.554,.571,4.2,6.6,5.5,13.0,1.6,0.0,6.5,21.3,110,113,10.8,-5.0
Sonny Weems,2011-02-08,24-215,TOR,AWAY,MIL,L (-18),1,26:01,.200,.200,3.7,16.8,9.8,13.5,0.0,0.0,0.0,17.8,56,105,1.1,-8.0
Sonny Weems,2011-02-09,24-216,TOR,HOME,SAS,L (-11),1,34:21,.444,.444,0.0,4.2,1.9,3.8,3.1,0.0,25.0,16.8,68,123,2.5,-8.2
Sonny Weems,2011-02-11,24-218,TOR,HOME,POR,L (-6),1,35:12,.500,.500,7.8,0.0,4.1,4.5,3.2,0.0,23.1,18.2,88,120,5.7,-5.5
Sonny Weems,2011-02-13,24-220,TOR,HOME,LAC,W (+5),1,22:18,.543,.429,9.2,6.3,8.0,0.0,4.7,0.0,0.0,18.3,128,101,8.8,5.0
Sonny Weems,2011-02-16,24-223,TOR,HOME,MIA,L (-8),1,23:43,.347,.000,4.0,5.1,4.5,5.6,0.0,0.0,0.0,5.5,106,117,1.9,-7.4
Sonny Weems,2011-02-22,24-229,TOR,AWAY,CHA,L (-13),1,37:38,.731,.731,3.4,8.7,6.2,4.6,1.3,0.0,23.5,20.8,103,121,11.2,-1.7
Sonny Weems,2011-02-23,24-230,TOR,HOME,CHI,W (+5),0,16:59,.888,.800,0.0,0.0,0.0,0.0,0.0,0.0,12.9,21.1,151,128,9.1,3.2
